timestamp,total_power,fridge,dryer,coffee machine,kettle,washing machine,pc,freezer,occupancy,weather,tod_slot,tariff,cost
2012-06-19 5:00:00,216.48,6.96,0.06,0.05,42,133.72,14.67,19.02,1,Summer,off-peak hour,0.10,21.65
2012-06-19 6:00:00,118.42,12.47,0.05,0.03,0,71.74,14.69,19.44,1,Summer,off-peak hour,0.10,11.84
2012-06-19 7:00:00,143.94,34.58,0.07,41.91,0,39.15,11.2,17.03,1,Summer,off-peak hour,0.10,14.39
2012-06-19 8:00:00,694.11,3.76,0.06,70.54,0,588.71,9.89,21.15,1,Summer,off-peak hour,0.10,69.41
2012-06-19 9:00:00,199.69,49.78,0.06,0.03,0,124.87,9.67,15.28,1,Summer,off-peak hour,0.10,19.97
2012-06-19 10:00:00,109.54,9.48,0.05,42.49,0,24.59,9.69,23.24,1,Summer,off-peak hour,0.10,10.95
2012-06-19 11:00:00,306.88,27.02,0.05,9.41,0,245.81,9.73,14.86,1,Summer,off-peak hour,0.10,30.69
2012-06-19 12:00:00,208.88,28.96,0.09,0.03,0,148.01,9.62,22.17,1,Summer,off-peak hour,0.10,20.89
2012-06-19 13:00:00,72.62,2.04,0.05,0.04,0,44.99,9.65,15.85,1,Summer,off-peak hour,0.10,7.26
2012-06-19 14:00:00,116.29,40.48,0.05,0.04,0,44.97,9.72,21.03,0,Summer,off-peak hour,0.10,11.63
2012-06-19 15:00:00,70.56,1.34,0.06,0.03,0,42.37,9.58,17.18,0,Summer,off-peak hour,0.10,7.06
2012-06-19 16:00:00,110.2,37.58,0.05,0.03,0,43.06,9.66,19.82,0,Summer,off-peak hour,0.10,11.02
2012-06-19 17:00:00,76.12,3.35,0.05,0.04,0,43.9,9.63,19.15,0,Summer,off-peak hour,0.10,7.61
2012-06-19 18:00:00,98.81,28.61,0.04,0.02,0,42.87,9.7,17.57,1,Summer,peak hour,0.22,21.74
2012-06-19 19:00:00,701.44,15.17,0.04,0.03,0,655.68,9.68,20.84,1,Summer,peak hour,0.22,154.32
2012-06-19 20:00:00,159.23,40.96,0.03,0.05,0,92.02,9.93,16.24,1,Summer,peak hour,0.22,35.03
2012-06-19 21:00:00,314.5,25.27,0.07,0.08,0,208.33,58.4,22.35,1,Summer,peak hour,0.22,69.19
2012-06-19 22:00:00,355.86,23.66,0.06,0.06,0,121.84,195.38,14.86,1,Summer,peak hour,0.22,78.29
2012-06-19 23:00:00,241.38,20.78,0.05,0.03,0,41.62,155.24,23.66,1,Summer,off-peak hour,0.10,24.14
2012-06-20 0:00:00,93.73,11.79,0.06,0.03,0,41.99,24.15,15.71,1,Summer,off-peak hour,0.10,9.37
2012-06-20 1:00:00,106.52,28.62,0.06,0.03,0,41.98,14.54,21.29,1,Summer,off-peak hour,0.10,10.65
2012-06-20 2:00:00,75.11,1.33,0.08,0.03,0,41.61,14.71,17.35,1,Summer,off-peak hour,0.10,7.51
2012-06-20 3:00:00,115.1,38.2,0.08,0.03,0,42.47,14.68,19.64,1,Summer,off-peak hour,0.10,11.51
2012-06-20 4:00:00,78.29,1.21,0.11,0.02,0,42.73,14.76,19.46,1,Summer,off-peak hour,0.10,7.83
2012-06-20 5:00:00,151.66,25.04,0.06,0.03,0,94.05,14.71,17.77,1,Summer,off-peak hour,0.10,15.17
2012-06-20 6:00:00,802.64,14.54,0.06,0.03,0,754.9,12.6,20.51,1,Summer,off-peak hour,0.10,80.26
2012-06-20 7:00:00,671.81,17.32,0.06,0.03,0,628.35,9.67,16.38,1,Summer,off-peak hour,0.10,67.18
2012-06-20 8:00:00,1078.54,25.53,0.07,0.04,0,1020.82,9.65,22.43,1,Summer,off-peak hour,0.10,107.85
2012-06-20 9:00:00,142.14,1.16,0.07,0.03,54.47,61.95,9.77,14.69,0,Summer,off-peak hour,0.10,14.21
2012-06-20 10:00:00,118.53,37.4,0.07,0.03,0,47.52,9.67,23.84,0,Summer,off-peak hour,0.10,11.85
2012-06-20 11:00:00,71.61,1.13,0.06,0.02,0,45.74,9.68,14.98,0,Summer,off-peak hour,0.10,7.16
2012-06-20 12:00:00,139.67,41.33,0.07,0.06,0,65.04,9.64,23.53,0,Summer,off-peak hour,0.10,13.97
2012-06-20 13:00:00,427.14,22.61,0.06,0.07,0,377.86,9.72,16.82,1,Summer,off-peak hour,0.10,42.71
2012-06-20 14:00:00,1058.31,11.23,0.04,0.06,0,1015.93,9.69,21.36,1,Summer,off-peak hour,0.10,105.83
2012-06-20 15:00:00,370.78,36.14,0.09,0.03,0,306.66,9.67,18.19,0,Summer,off-peak hour,0.10,37.08
2012-06-20 16:00:00,122.81,1.85,0.04,0.02,0,91.75,9.69,19.46,0,Summer,off-peak hour,0.10,12.28
2012-06-20 17:00:00,660.11,50.27,0.06,0.04,0,580.13,9.71,19.9,0,Summer,off-peak hour,0.10,66.01
2012-06-20 18:00:00,154.49,46.25,0.05,0.06,0,80.87,9.7,17.56,1,Summer,peak hour,0.22,33.99
2012-06-20 19:00:00,237.62,35.44,0.06,0.08,0,128.23,51.98,21.83,1,Summer,peak hour,0.22,52.28
2012-06-20 20:00:00,190.48,1.15,0.07,0.08,0,61.84,111.9,15.44,1,Summer,peak hour,0.22,41.91
2012-06-20 21:00:00,396,39.36,0.05,0.08,0.78,173.36,158.72,23.65,1,Summer,peak hour,0.22,87.12
2012-06-20 22:00:00,1009.08,15.31,0.05,0.05,1,737.05,240.22,15.4,1,Summer,peak hour,0.22,222.00
2012-06-20 23:00:00,639.57,4.13,0.06,0.05,1,426.79,185.11,22.43,1,Summer,off-peak hour,0.10,63.96
2012-06-21 0:00:00,162.56,39.89,0.06,0.05,1,44.39,61.02,16.15,1,Summer,off-peak hour,0.10,16.26
2012-06-21 1:00:00,121.03,1.27,0.05,0.03,1,45.88,51.94,20.86,1,Summer,off-peak hour,0.10,12.10
2012-06-21 2:00:00,141.07,27.88,0.09,0.05,1,42.39,52.01,17.65,1,Summer,off-peak hour,0.10,14.11
2012-06-21 3:00:00,131.37,15.95,0.07,0.02,1,43.19,52,19.14,1,Summer,off-peak hour,0.10,13.14
2012-06-21 4:00:00,118.31,1.25,0.1,0.02,1,44.23,51.97,19.74,1,Summer,off-peak hour,0.10,11.83
2012-06-21 5:00:00,428.29,43.54,0.07,0.06,1,314.41,51.95,17.26,1,Summer,off-peak hour,0.10,42.83
2012-06-21 6:00:00,142.21,2.71,0.05,0.04,1,65.67,51.94,20.8,1,Summer,off-peak hour,0.10,14.22
2012-06-21 7:00:00,135.05,16.23,0.07,0.03,1,49.76,51.97,15.99,1,Summer,off-peak hour,0.10,13.51
2012-06-21 8:00:00,253.07,31.38,0.01,64.56,0.6,116.99,19.23,20.3,1,Summer,off-peak hour,0.10,25.31
2012-06-21 9:00:00,116,5.02,0.07,33.61,0,52.68,9.7,14.92,1,Summer,off-peak hour,0.10,11.60
2012-06-21 10:00:00,125.49,50.09,0.07,16.99,0,25.32,9.66,23.36,1,Summer,off-peak hour,0.10,12.55
2012-06-21 11:00:00,332.15,4.66,0.05,0.02,0,300.24,11.84,15.34,1,Summer,off-peak hour,0.10,33.22
2012-06-21 12:00:00,282.63,36.88,0.08,0.03,0,129.29,94.69,21.66,1,Summer,off-peak hour,0.10,28.26
2012-06-21 13:00:00,228.29,27.03,0.06,57.6,0,59.64,63.71,20.25,1,Summer,off-peak hour,0.10,22.83
2012-06-21 14:00:00,1176.33,21.92,0.06,0.04,0,1120.52,13.84,19.95,0,Summer,off-peak hour,0.10,117.63
2012-06-21 15:00:00,117.62,38.01,0.06,45.24,0,0.05,13.8,20.51,0,Summer,off-peak hour,0.10,11.76
2012-06-21 16:00:00,79.48,1.29,0.07,27.87,0,18.75,13.88,17.62,0,Summer,off-peak hour,0.10,7.95
2012-06-21 17:00:00,185.72,46.06,0.07,0.05,0,104.79,13.81,20.94,0,Summer,off-peak hour,0.10,18.57
2012-06-21 18:00:00,247.16,9.93,0.06,0.05,0,206.49,13.82,16.81,0,Summer,peak hour,0.22,54.38
2012-06-21 19:00:00,250.2,48.65,0.05,0.09,0,165.21,13.83,22.37,0,Summer,peak hour,0.22,55.04
2012-06-21 20:00:00,189.44,25.44,0.07,0.06,0,132.76,13.82,17.29,1,Summer,peak hour,0.22,41.68
2012-06-21 21:00:00,183.04,1.27,0.06,0.06,0,143.98,13.77,23.9,1,Summer,peak hour,0.22,40.27
2012-06-21 22:00:00,821,35.73,0.05,0.08,0,756.75,13.8,14.59,1,Summer,peak hour,0.22,180.62
2012-06-21 23:00:00,459.67,1.25,0.05,0.05,0,421.04,13.78,23.5,1,Summer,off-peak hour,0.10,45.97
2012-06-22 0:00:00,121.47,28.82,0.06,0.06,0,64.1,13.82,14.61,1,Summer,off-peak hour,0.10,12.15
2012-06-22 1:00:00,91.86,9.07,0.08,0.05,0,44.99,13.82,23.85,1,Summer,off-peak hour,0.10,9.19
2012-06-22 2:00:00,85.97,15.98,0.08,0.04,0,41.49,13.79,14.59,1,Summer,off-peak hour,0.10,8.60
2012-06-22 3:00:00,101.26,21.96,0.07,0.05,0,42.41,13.82,22.95,1,Summer,off-peak hour,0.10,10.13
2012-06-22 4:00:00,110.28,1.46,0.1,0.04,0,79.79,13.79,15.1,1,Summer,off-peak hour,0.10,11.03
2012-06-22 5:00:00,260.87,39.71,0.06,0.03,0,184.89,13.79,22.39,1,Summer,off-peak hour,0.10,26.09
2012-06-22 6:00:00,72.95,1,0.05,0.04,0,42.98,13.8,15.08,1,Summer,off-peak hour,0.10,7.30
2012-06-22 7:00:00,119.88,34.42,0.05,0.03,0,49.25,13.82,22.31,1,Summer,off-peak hour,0.10,11.99
2012-06-22 8:00:00,127.61,4.13,0.05,65.37,28.19,0.06,13.8,16.07,1,Summer,off-peak hour,0.10,12.76
2012-06-22 9:00:00,245.16,28.77,0.05,38.37,38.79,103.91,13.8,21.47,1,Summer,off-peak hour,0.10,24.52
2012-06-22 10:00:00,118.46,15.47,0.06,20.59,0,52.05,13.8,16.49,1,Summer,off-peak hour,0.10,11.85
2012-06-22 11:00:00,94.21,16.88,0.06,0.04,0,42.35,13.82,21.06,1,Summer,off-peak hour,0.10,9.42
2012-06-22 12:00:00,106.38,31,0.05,0.04,0,44.56,13.82,16.91,1,Summer,off-peak hour,0.10,10.64
2012-06-22 13:00:00,79.13,1.31,0.08,43.18,0,0.04,13.8,20.76,1,Summer,off-peak hour,0.10,7.91
2012-06-22 14:00:00,147.32,44.61,0.06,29.48,0,16.67,34.33,22.17,1,Summer,off-peak hour,0.10,14.73
2012-06-22 15:00:00,150.38,1.46,0.06,0.05,0,117.31,9.68,21.82,1,Summer,off-peak hour,0.10,15.04
2012-06-22 16:00:00,165.2,38.3,0.09,0.04,0,98.86,9.68,18.23,1,Summer,off-peak hour,0.10,16.52
2012-06-22 17:00:00,118.49,9.04,0.08,0.03,0,79.22,9.67,20.45,1,Summer,off-peak hour,0.10,11.85
2012-06-22 18:00:00,135.8,31.17,0.08,0.06,0,76.92,9.65,17.92,1,Summer,peak hour,0.22,29.88
2012-06-22 19:00:00,117.2,12.55,0.07,62.54,0,11.59,9.7,20.75,1,Summer,peak hour,0.22,25.78
2012-06-22 20:00:00,105.74,31.64,0.05,0.04,0,47.27,9.71,17.03,1,Summer,peak hour,0.22,23.26
2012-06-22 21:00:00,195.34,13.59,0.06,0.04,0,150.41,9.62,21.62,1,Summer,peak hour,0.22,42.97
2012-06-22 22:00:00,849.76,20.05,0.05,0.06,0,799.18,9.68,20.74,1,Summer,peak hour,0.22,186.95
2012-06-22 23:00:00,470.26,21.37,0.05,0.04,0,420.37,9.69,18.74,1,Summer,off-peak hour,0.10,47.03
2012-06-23 0:00:00,120.13,1.81,0.06,0.04,0,88.73,9.68,19.81,1,Summer,off-peak hour,0.10,12.01
2012-06-23 1:00:00,127.51,39.23,0.07,0.04,0,60.45,9.65,18.07,1,Summer,off-peak hour,0.10,12.75
2012-06-23 2:00:00,79.01,1.34,0.06,0.04,0,48.05,9.7,19.82,1,Summer,off-peak hour,0.10,7.90
2012-06-23 3:00:00,105.79,32.97,0.07,0.04,0,45.54,9.68,17.49,1,Summer,off-peak hour,0.10,10.58
2012-06-23 4:00:00,96.78,8.48,0.07,0.04,0,58.32,9.67,20.2,1,Summer,off-peak hour,0.10,9.68
2012-06-23 5:00:00,215.83,13.67,0.06,0.04,69.81,105.28,9.67,17.3,1,Summer,off-peak hour,0.10,21.58
2012-06-23 6:00:00,174.04,28.08,0.04,0.03,0,115.88,9.71,20.3,1,Summer,off-peak hour,0.10,17.40
2012-06-23 7:00:00,81.84,1.34,0.05,0.03,0,53.98,9.7,16.74,1,Summer,off-peak hour,0.10,8.18
2012-06-23 8:00:00,271.1,43.01,0.05,79.09,0,118.41,9.67,20.87,1,Summer,off-peak hour,0.10,27.11
2012-06-23 9:00:00,275.72,2.37,0.05,35.54,0,211.08,9.69,16.99,0,Summer,off-peak hour,0.10,27.57
2012-06-23 10:00:00,223.69,46.54,0.06,21.67,0,124.82,9.68,20.92,0,Summer,off-peak hour,0.10,22.37
2012-06-23 11:00:00,438.87,5.31,0.06,0.05,0,407.43,9.65,16.37,0,Summer,off-peak hour,0.10,43.89
2012-06-23 12:00:00,232.52,42.7,0.07,0.07,0,158.77,9.66,21.25,0,Summer,off-peak hour,0.10,23.25
2012-06-23 13:00:00,510.71,15.66,0.05,0.06,0,467.07,9.69,18.18,0,Summer,off-peak hour,0.10,51.07
2012-06-23 14:00:00,204.54,49.08,0.06,101.96,0,21.66,9.69,22.09,0,Summer,off-peak hour,0.10,20.45
2012-06-23 15:00:00,168.36,15.47,0.05,0.09,0,127.2,9.67,15.88,0,Summer,off-peak hour,0.10,16.84
2012-06-23 16:00:00,419.84,33.9,0.05,0.07,0,353.45,9.67,22.7,0,Summer,off-peak hour,0.10,41.98
2012-06-23 17:00:00,88.26,23.55,0.05,0.08,0,39.57,9.7,15.31,0,Summer,off-peak hour,0.10,8.83
2012-06-23 18:00:00,96.62,21.99,0.05,0.06,0,41.56,9.71,23.25,1,Summer,peak hour,0.22,21.26
2012-06-23 19:00:00,88.4,24.67,0.05,0.05,0,38.69,9.67,15.27,1,Summer,peak hour,0.22,19.45
2012-06-23 20:00:00,86.75,9.81,0.06,0.04,0,43.91,9.7,23.23,1,Summer,peak hour,0.22,19.09
2012-06-23 21:00:00,652.42,49.76,0.06,0.06,0,578.02,9.64,14.88,1,Summer,peak hour,0.22,143.53
2012-06-23 22:00:00,911.24,45.62,0.05,0.04,0,832.38,9.67,23.48,1,Summer,peak hour,0.22,200.47
2012-06-23 23:00:00,94.25,20.93,0.06,0.04,0,49.33,9.71,14.18,1,Summer,off-peak hour,0.10,9.43
2012-06-24 0:00:00,91.98,12.28,0.06,0.04,0,46.7,9.67,23.23,1,Summer,off-peak hour,0.10,9.20
2012-06-24 1:00:00,105.26,33.54,0.07,0.05,0,47.59,9.68,14.33,1,Summer,off-peak hour,0.10,10.53
2012-06-24 2:00:00,79.76,1.45,0.09,0.06,0,44.92,9.67,23.57,1,Summer,off-peak hour,0.10,7.98
2012-06-24 3:00:00,111.87,42.54,0.05,0.04,0,44.84,9.69,14.71,1,Summer,off-peak hour,0.10,11.19
2012-06-24 4:00:00,80.06,1.13,0.06,0.03,0,46.29,9.7,22.85,1,Summer,off-peak hour,0.10,8.01
2012-06-24 5:00:00,134.91,25.81,0.06,0.04,0,84.61,9.69,14.7,1,Summer,off-peak hour,0.10,13.49
2012-06-24 6:00:00,106.88,16.94,0.05,0.04,0,57.45,9.69,22.71,1,Summer,off-peak hour,0.10,10.69
2012-06-24 7:00:00,273.19,7.91,0.06,0.03,0,240.2,9.71,15.28,1,Summer,off-peak hour,0.10,27.32
2012-06-24 8:00:00,180.34,41.84,0.05,0.04,0,106.69,9.68,22.04,1,Summer,off-peak hour,0.10,18.03
2012-06-24 9:00:00,102.85,1.03,0.06,0.05,56.09,20.16,9.7,15.76,1,Summer,off-peak hour,0.10,10.29
2012-06-24 10:00:00,106.28,32.75,0.06,0.03,0,42.31,9.71,21.42,1,Summer,off-peak hour,0.10,10.63
2012-06-24 11:00:00,76.39,8.16,0.05,0.03,0,41.53,9.69,16.93,1,Summer,off-peak hour,0.10,7.64
2012-06-24 12:00:00,88.53,15.41,0.05,0.06,0,42.28,9.67,21.06,1,Summer,off-peak hour,0.10,8.85
2012-06-24 13:00:00,96.07,25.62,0.05,0.07,0,43.29,9.7,17.34,1,Summer,off-peak hour,0.10,9.61
2012-06-24 14:00:00,75.81,1.23,0.06,0.06,0,44.63,9.7,20.13,1,Summer,off-peak hour,0.10,7.58
2012-06-24 15:00:00,110.28,40.04,0.05,0.05,0,42.05,9.67,18.42,1,Summer,off-peak hour,0.10,11.03
2012-06-24 16:00:00,73.66,1.28,0.05,0.04,0,42.74,9.67,19.88,1,Summer,off-peak hour,0.10,7.37
2012-06-24 17:00:00,99.12,29.41,0.06,0.04,0,41.34,9.68,18.59,1,Summer,off-peak hour,0.10,9.91
2012-06-24 18:00:00,86.03,13.33,0.07,0.06,0,43.48,9.68,19.41,1,Summer,peak hour,0.22,18.93
2012-06-24 19:00:00,123.56,9.13,0.05,0.04,0,85.67,9.69,18.98,1,Summer,peak hour,0.22,27.18
2012-06-24 20:00:00,135.88,40.57,0.05,0.07,0,65.88,9.96,19.35,1,Summer,peak hour,0.22,29.89
2012-06-24 21:00:00,154.96,1.17,0.06,0.08,0,125.26,9.61,18.78,1,Summer,peak hour,0.22,34.09
2012-06-24 22:00:00,116.07,41.69,0.06,0.05,0,45.17,9.71,19.39,1,Summer,peak hour,0.22,25.54
2012-06-24 23:00:00,78.33,1.33,0.06,0.06,0,47.98,9.68,19.22,1,Summer,off-peak hour,0.10,7.83
2012-06-25 0:00:00,104.13,26.44,0.06,0.05,0,48.96,9.67,18.95,1,Summer,off-peak hour,0.10,10.41
2012-06-25 1:00:00,89.92,15.15,0.07,0.04,0,45.53,9.67,19.46,1,Summer,off-peak hour,0.10,8.99
2012-06-25 2:00:00,81.67,6.73,0.08,0.05,0,46.85,9.67,18.29,1,Summer,off-peak hour,0.10,8.17
2012-06-25 3:00:00,109.41,33.94,0.05,0.04,0,45.08,9.7,20.6,1,Summer,off-peak hour,0.10,10.94
2012-06-25 4:00:00,112.62,1.36,0.07,0.05,0,83.83,9.67,17.64,1,Summer,off-peak hour,0.10,11.26
2012-06-25 5:00:00,621.79,39.83,0.06,0.06,0,551.59,9.67,20.58,1,Summer,off-peak hour,0.10,62.18
2012-06-25 6:00:00,230.1,2.74,0.07,0.04,0,200.54,9.67,17.04,1,Summer,off-peak hour,0.10,23.01
2012-06-25 7:00:00,102.52,17.82,0.07,0.03,53.71,2.35,9.68,21.21,1,Summer,off-peak hour,0.10,10.25
2012-06-25 8:00:00,244.43,23.42,60.89,0.05,0,134.11,9.64,16.32,1,Summer,off-peak hour,0.10,24.44
2012-06-25 9:00:00,1022.46,1.26,772.73,0.04,0,216.22,10.15,22.06,0,Summer,off-peak hour,0.10,102.25
2012-06-25 10:00:00,989.2,42.45,509.86,0.04,0,410.62,10.1,16.13,0,Summer,off-peak hour,0.10,98.92
2012-06-25 11:00:00,370.4,1.31,0.86,0.03,0,336.2,9.68,22.32,0,Summer,off-peak hour,0.10,37.04
2012-06-25 12:00:00,850.04,45.95,0.09,0.05,0,776.75,9.68,17.52,0,Summer,off-peak hour,0.10,85.00
2012-06-25 13:00:00,469.91,10.3,0.08,0.04,0.23,427.35,9.67,22.24,0,Summer,off-peak hour,0.10,46.99
2012-06-25 14:00:00,93.38,13.75,0.06,0.03,1,52.3,9.68,16.56,0,Summer,off-peak hour,0.10,9.34
2012-06-25 15:00:00,110.21,30.72,0.07,0.05,0.19,47.27,9.79,22.12,0,Summer,off-peak hour,0.10,11.02
2012-06-25 16:00:00,73.26,1.22,0.06,0.04,0.08,46.49,9.72,15.65,0,Summer,off-peak hour,0.10,7.33
2012-06-25 17:00:00,115.42,39.59,0.06,0.04,0,42.98,9.67,23.08,0,Summer,off-peak hour,0.10,11.54
2012-06-25 18:00:00,127.51,10.14,0.06,0.04,0,92.02,9.69,15.56,0,Summer,peak hour,0.22,28.05
2012-06-25 19:00:00,211.89,50.03,0.06,0.04,0,128.99,9.68,23.09,0,Summer,peak hour,0.22,46.62
2012-06-25 20:00:00,190.84,34.71,0.07,0.07,0.94,73.51,65.21,16.33,1,Summer,peak hour,0.22,41.98
2012-06-25 21:00:00,219.67,4.06,0.07,0.05,1,91.45,98.45,24.59,1,Summer,peak hour,0.22,48.33
2012-06-25 22:00:00,115.11,41.25,0.06,0.05,1,45.84,9.67,17.24,1,Summer,peak hour,0.22,25.32
2012-06-25 23:00:00,76.88,1.32,0.09,0.04,1,43,9.7,21.73,1,Summer,off-peak hour,0.10,7.69
2012-06-26 0:00:00,95.58,24.43,0.07,0.04,1,43.3,9.64,17.1,1,Summer,off-peak hour,0.10,9.56
2012-06-26 1:00:00,91.31,22.73,0.05,0.04,0.71,37.41,9.7,20.67,1,Summer,off-peak hour,0.10,9.13
2012-06-26 2:00:00,72.37,3.99,0.09,0.05,0.36,39.8,9.66,18.42,1,Summer,off-peak hour,0.10,7.24
2012-06-26 3:00:00,109.72,42.73,0.07,0.04,0.46,37.78,9.67,18.97,1,Summer,off-peak hour,0.10,10.97
2012-06-26 4:00:00,74.44,5.3,0.08,0.03,0,39.3,9.68,20.05,1,Summer,off-peak hour,0.10,7.44
2012-06-26 5:00:00,266.51,22.27,0.07,0.06,0,216.25,9.66,18.2,1,Summer,off-peak hour,0.10,26.65
2012-06-26 6:00:00,116.86,36.42,0.07,0.03,0.05,50.05,9.66,20.58,1,Summer,off-peak hour,0.10,11.69
2012-06-26 7:00:00,248.83,3.83,0.07,84.35,65.51,68.25,9.66,17.16,1,Summer,off-peak hour,0.10,24.88
2012-06-26 8:00:00,218.75,46.7,0.06,0.03,0,140.61,9.68,21.67,1,Summer,off-peak hour,0.10,21.88
2012-06-26 9:00:00,115.59,10.02,0.06,0.04,0,79.49,9.68,16.3,1,Summer,off-peak hour,0.10,11.56
2012-06-26 10:00:00,206.93,22.22,0.06,0.04,0,152.58,9.68,22.35,1,Summer,off-peak hour,0.10,20.69
2012-06-26 11:00:00,461.45,36.67,0.05,0.04,0,399.28,9.69,15.72,1,Summer,off-peak hour,0.10,46.15
2012-06-26 12:00:00,87.54,2.9,0.06,0.07,0,51.84,9.71,22.96,1,Summer,off-peak hour,0.10,8.75
2012-06-26 13:00:00,106.28,44.28,0.06,0.05,37.11,0.46,9.65,14.67,1,Summer,off-peak hour,0.10,10.63
2012-06-26 14:00:00,100.58,9.95,0.06,0.04,0,57,9.69,23.84,1,Summer,off-peak hour,0.10,10.06
2012-06-26 15:00:00,119.29,30.24,0.06,64.19,0.73,0.07,9.71,14.36,1,Summer,off-peak hour,0.10,11.93
2012-06-26 16:00:00,99.95,20.71,0.06,0.04,1,44.91,9.7,23.53,1,Summer,off-peak hour,0.10,10.00
2012-06-26 17:00:00,101.79,7.73,0.06,0.06,1,68.87,9.7,14.37,1,Summer,off-peak hour,0.10,10.18
2012-06-26 18:00:00,117.61,42.3,0.06,0.05,1,41.13,9.69,23.38,1,Summer,peak hour,0.22,25.87
2012-06-26 19:00:00,66.85,1.22,0.08,0.06,1,39.7,9.66,15.13,1,Summer,peak hour,0.22,14.71
2012-06-26 20:00:00,103.85,27.61,0.07,0.05,0.96,41.93,9.67,23.56,1,Summer,peak hour,0.22,22.85
2012-06-26 21:00:00,257.8,16.5,0.06,0.07,0,121.03,105.42,14.72,1,Summer,peak hour,0.22,56.72
2012-06-26 22:00:00,244.97,1.11,0.06,0.05,0,57.21,163.51,23.03,1,Summer,peak hour,0.22,53.89
2012-06-26 23:00:00,132.12,43.14,0.07,0.04,0,42.87,30.42,15.58,1,Summer,off-peak hour,0.10,13.21
2012-06-27 0:00:00,86.28,3.23,0.06,0.04,0,44.67,14.55,23.73,1,Summer,off-peak hour,0.10,8.63
2012-06-27 1:00:00,99.58,25.74,0.07,0.06,0,44.67,14.58,14.46,1,Summer,off-peak hour,0.10,9.96
2012-06-27 2:00:00,108.83,23.4,0.09,0.04,0,47.83,14.71,22.76,1,Summer,off-peak hour,0.10,10.88
2012-06-27 3:00:00,77.79,4.05,0.08,0.04,0,42.9,14.69,16.03,1,Summer,off-peak hour,0.10,7.78
2012-06-27 4:00:00,123.94,45.22,0.07,0.04,0,42.34,14.69,21.58,1,Summer,off-peak hour,0.10,12.39
2012-06-27 5:00:00,232.54,4.09,0.06,0.04,0,196.66,14.64,17.05,1,Summer,off-peak hour,0.10,23.25
2012-06-27 6:00:00,245.6,32.64,0.06,0.04,0,181.65,10.29,20.92,1,Summer,off-peak hour,0.10,24.56
2012-06-27 7:00:00,113.79,19.47,0.08,0.04,34.04,32.8,9.65,17.71,1,Summer,off-peak hour,0.10,11.38
2012-06-27 8:00:00,135.34,3.92,0.06,0.05,0,101.34,9.71,20.26,1,Summer,off-peak hour,0.10,13.53
2012-06-27 9:00:00,498.51,47.81,0.06,0.05,0,422.94,9.69,17.96,0,Summer,off-peak hour,0.10,49.85
2012-06-27 10:00:00,1382.05,1.11,0.06,0.04,0,1351.59,9.64,19.61,0,Summer,off-peak hour,0.10,138.21
2012-06-27 11:00:00,758.04,49.68,0.07,0.04,0,679.71,9.66,18.88,0,Summer,off-peak hour,0.10,75.80
2012-06-27 12:00:00,836.76,46.73,0.08,0.06,0,759.65,9.73,20.51,0,Summer,off-peak hour,0.10,83.68
2012-06-27 13:00:00,209.64,20.1,0.08,0.04,0,158.83,9.69,20.9,0,Summer,off-peak hour,0.10,20.96
2012-06-27 14:00:00,851.16,29.33,720.54,73.7,0,4.93,9.66,17.93,0,Summer,off-peak hour,0.10,85.12
2012-06-27 15:00:00,633.89,34.46,516.1,0.03,0,52.25,9.66,21.39,0,Summer,off-peak hour,0.10,63.39
2012-06-27 16:00:00,77.85,1.22,3.63,0.04,0,46.76,9.66,16.54,0,Summer,off-peak hour,0.10,7.79
2012-06-27 17:00:00,123.22,46.3,0.07,0.04,0,44.36,9.69,22.76,0,Summer,off-peak hour,0.10,12.32
2012-06-27 18:00:00,97.03,10.31,0.08,0.05,0,60.98,9.73,15.88,1,Summer,peak hour,0.22,21.35
2012-06-27 19:00:00,783.71,49.51,0.06,0.08,0,701.11,9.67,23.28,1,Summer,peak hour,0.22,172.42
2012-06-27 20:00:00,210.74,17.91,0.07,0.05,0,168.23,9.66,14.82,1,Summer,peak hour,0.22,46.36
2012-06-27 21:00:00,727.71,6.09,570.06,0.07,0,118.15,9.63,23.71,1,Summer,peak hour,0.22,160.10
2012-06-27 22:00:00,1053.27,37.3,827.97,0.05,0,89.1,83.96,14.89,1,Summer,peak hour,0.22,231.72
2012-06-27 23:00:00,497.52,1.3,210.97,0.03,0,62.83,198.55,23.84,1,Summer,off-peak hour,0.10,49.75
2012-06-28 0:00:00,225.77,31.49,0.05,0.04,0,61.05,118.83,14.31,1,Summer,off-peak hour,0.10,22.58
2012-06-28 1:00:00,118.38,12.73,0.06,0.04,0,63.79,18.04,23.72,1,Summer,off-peak hour,0.10,11.84
2012-06-28 2:00:00,95.11,3.77,0.08,0.04,0,61.35,14.67,15.2,1,Summer,off-peak hour,0.10,9.51
2012-06-28 3:00:00,137.07,41.11,0.06,0.05,0,58.38,14.66,22.81,1,Summer,off-peak hour,0.10,13.71
2012-06-28 4:00:00,93.18,1.15,0.09,0.05,0,61.08,14.69,16.12,1,Summer,off-peak hour,0.10,9.32
2012-06-28 5:00:00,243.53,27.05,0.07,0.05,0,178.34,14.64,23.38,1,Summer,off-peak hour,0.10,24.35
2012-06-28 6:00:00,200.02,20.91,0.06,0.05,0,148.96,14.65,15.39,1,Summer,off-peak hour,0.10,20.00
